Record Date,Type of Account,Closing Balance Today,Opening Balance Today,Opening Balance This Month,Opening Balance This Fiscal Year,Table Number,Table Name,Sub Table Name,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2014-06-20","Federal Reserve Account","101794","101894","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","20"
"2014-06-20","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","20"
"2014-06-20","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","20"
"2014-06-19","Federal Reserve Account","101894","147619","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","19"
"2014-06-19","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","19"
"2014-06-19","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","19"
"2014-06-18","Federal Reserve Account","147619","148000","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","18"
"2014-06-18","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","18"
"2014-06-18","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","18"
"2014-06-17","Federal Reserve Account","148000","139635","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","17"
"2014-06-17","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","17"
"2014-06-17","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","17"
"2014-06-16","Federal Reserve Account","139635","43241","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","16"
"2014-06-16","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","16"
"2014-06-16","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","16"
"2014-06-13","Federal Reserve Account","43241","26347","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","13"
"2014-06-13","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","13"
"2014-06-13","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","13"
"2014-06-12","Federal Reserve Account","26347","42420","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","12"
"2014-06-12","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","12"
"2014-06-12","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","12"
"2014-06-11","Federal Reserve Account","42420","46685","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","11"
"2014-06-11","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","11"
"2014-06-11","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","11"
"2014-06-10","Federal Reserve Account","46685","51537","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","10"
"2014-06-10","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","10"
"2014-06-10","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","10"
"2014-06-09","Federal Reserve Account","51537","46184","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","09"
"2014-06-09","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","09"
"2014-06-09","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","09"
"2014-06-06","Federal Reserve Account","46184","49251","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","06"
"2014-06-06","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","06"
"2014-06-06","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","06"
"2014-06-05","Federal Reserve Account","49251","31902","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","05"
"2014-06-05","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","05"
"2014-06-05","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","05"
"2014-06-04","Federal Reserve Account","31902","26031","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","04"
"2014-06-04","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","04"
"2014-06-04","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","04"
"2014-06-03","Federal Reserve Account","26031","55303","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","03"
"2014-06-03","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","03"
"2014-06-03","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","03"
"2014-06-02","Federal Reserve Account","55303","28894","28894","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","06","02"
"2014-06-02","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","06","02"
"2014-06-02","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","06","02"
"2014-05-30","Federal Reserve Account","28894","37350","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","30"
"2014-05-30","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","30"
"2014-05-30","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","30"
"2014-05-29","Federal Reserve Account","37350","22950","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","29"
"2014-05-29","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","29"
"2014-05-29","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","29"
"2014-05-28","Federal Reserve Account","22950","37795","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","28"
"2014-05-28","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","28"
"2014-05-28","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","28"
"2014-05-27","Federal Reserve Account","37795","34288","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","27"
"2014-05-27","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","27"
"2014-05-27","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","27"
"2014-05-23","Federal Reserve Account","34288","37113","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","23"
"2014-05-23","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","23"
"2014-05-23","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","23"
"2014-05-22","Federal Reserve Account","37113","31128","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","22"
"2014-05-22","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","22"
"2014-05-22","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","22"
"2014-05-21","Federal Reserve Account","31128","38571","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","21"
"2014-05-21","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","21"
"2014-05-21","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","21"
"2014-05-20","Federal Reserve Account","38571","44938","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","20"
"2014-05-20","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","20"
"2014-05-20","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","20"
"2014-05-19","Federal Reserve Account","44938","39194","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","19"
"2014-05-19","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","19"
"2014-05-19","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","19"
"2014-05-16","Federal Reserve Account","39194","31997","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","16"
"2014-05-16","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","16"
"2014-05-16","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","16"
"2014-05-15","Federal Reserve Account","31997","62954","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","15"
"2014-05-15","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2014","3","2014","2","05","15"
"2014-05-15","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2014","3","2014","2","05","15"
"2014-05-14","Federal Reserve Account","62954","70290","148343","88386","I","Operating Cash Balance","Type of account","1","2014","3","2014","2","05","14"
